mol_id,smiles,antibacterial
8944,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccc(NCc3ccccc3)cc2)NC1=O,
8946,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
8948,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2)NC1=O,
8949,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2OC(CNC1=O)C(OCc1ccccc1)C2O,
8950,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)C2OC(CNC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C3CCCN3C(=O)C(Cc3ccc(O)cc3)NC1=O)C(OCc1ccccc1)C2O,
8951,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2ccc(O)cc2)NC1=O,
8952,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2OC(CNC(=O)C(CC(N)=O)NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C3CCCN3C(=O)C(Cc3ccc(O)cc3)NC1=O)C(OCc1ccccc1)C2O,
8957,O=C([O-])Cn1nnnc1[S-].[Na+].[Na+],
8958,COc1ccc(CC(NC(=O)C(N)CC(C)C)P(=O)(O)O)cc1OC,
8959,COc1ccc(CC(NC(=O)C(C)N)P(=O)(O)O)cc1OC,
8960,CC(C)CC(N)C(=O)NC(C(C)C)P(=O)(O)O,
8961,CC(C)CC(N)C(=O)NC(Cc1ccccc1)P(=O)(O)O,
8962,CC(N)C(=O)NC(C1CCCCC1)P(=O)(O)O,
8963,CC(C)CC(N)C(=O)NC1(P(=O)(O)O)CCCCC1,
8965,CC(N)C(=O)NC(C1CCCC1)P(=O)(O)O,
8966,CC(N)C(=O)NC(C(C)(C)C)P(=O)(O)O,
8967,CC(C)CC(N)C(=O)NC(CC(C)C)P(=O)(O)O,
8968,CC(C)CC(NC(=O)C(C)N)P(=O)(O)O,
8969,CC(C)CC(N)C(=O)NC(C1CCCC1)P(=O)(O)O,
8970,CC(N)C(=O)NC1(P(=O)(O)O)CCCCC1,
8971,CC(C)CC(N)C(=O)NC(C1CCC1)P(=O)(O)O,
8973,CCC(C)C(N)C(=O)NS(=O)(=O)CC(=O)NC1(C(=O)O)C(O)CC2C(C(N)=O)=CN(C)CC21,
8978,CN(CC(=O)O)NC(=O)CC(N)CC(O)CN1CCNCC1,
8979,CN(Cc1nn[nH]n1)NC(=O)CC(N)CC(O)CN,
8980,NCC(O)CC(N)CC(=O)NN1CCCC1C(=O)O,
8981,CC(ONC(=O)CC(N)CC(O)CN)C(=O)O,
8982,CN(CC(=O)O)NC(=O)CC(N)CC(O)CCN,
8985,CN(CC(=O)O)NC(=O)CC(N)CC(O)CN1CCC(N)C1,
8987,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNC(N)=O,
8988,CC(C)CCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
9038,CC1N(C(=O)c2ccc(C(F)(F)F)cc2)CC(=O)OC1(Cn1cncn1)c1ccc(C(F)(F)F)cc1,
9048,CC1N(C(=O)c2ccc(OCC(F)(F)F)cc2)CC(=O)OC1(Cn1cncn1)c1ccc(F)cc1F,
9122,CCCCCCC(N)C(=O)NC(C(=O)O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,
9123,CCCCCCCCCCCCCCC(N)C(=O)NC(C(=O)O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,
9386,CC1N(C(=O)c2ccc(C(F)(F)F)cc2)CC(=O)OC1(Cn1cncn1)c1ccc(F)cc1F,
9387,CC1N(C(=O)c2ccc(OC(F)(F)F)cc2)CC(=O)OC1(Cn1cncn1)c1ccc(F)cc1F,
9472,CCOC(=O)C1(C#N)C(c2c(F)cccc2Cl)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,
9476,CCOC(=O)C1(C#N)C(c2ccc(OC)cc2)CN(C)C12C(=O)Nc1c(C)cc(C)cc12,
9478,CCOC(=O)C1(C#N)C(c2ccc(Cl)c(Cl)c2)CN(C)C12C(=O)Nc1c(C)cc(C)cc12,
9479,COC(=O)C(c1ccccc1)n1sc2ccccc2c1=O,
9486,CCOC(=O)C1(C#N)C(c2c(F)cccc2Cl)CN(C)C12C(=O)Nc1ccc(Cl)cc12,
9489,CCOC(=O)C1(C#N)C(c2ccc(Cl)c(Cl)c2)CN(C)C12C(=O)Nc1ccc(Cl)cc12,
9490,COC(=O)C(C)NC(=O)C(C)n1sc2ccccc2c1=O,
9491,CCOC(=O)C1(C#N)C(c2ccc(Cl)cc2)CN(C)C12C(=O)Nc1c(C)cc(C)cc12,
9492,CN1CC(c2ccc(Cl)c(Cl)c2)C(C#N)(C#N)C12C(=O)Nc1ccc(Cl)cc12,
9493,CCOC(=O)C1(C#N)C(c2cccs2)C2CSCN2C12C(=O)Nc1ccccc12,
9655,NC(=O)c1ncn(C2OC(COP(=O)(NC(Cc3ccccc3)C(=O)OCc3ccccc3)Oc3cccc4ccccc34)C(O)C2O)n1,
9676,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C6OC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9677,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(COC(C)=O)C(OC7OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C7OC(C)=O)C(OC(C)=O)C6OC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9678,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(C)C(OC(C)=O)C(OC(C)=O)C6OC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9679,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(CO)C(O)C(O)C6O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9680,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9681,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(CO)C(O)C(O)C6NC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9682,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(C)C(O)C(O)C6O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
9751,COC(=O)C(C)NP(=O)(OCC1(CO)CC1=Cn1cnc2c(O)nc(N)nc21)Oc1ccccc1,
9828,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5SC5OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C5NC(C)=O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9829,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(N)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9830,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5Sc5ccccc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9831,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5Sc5ncccn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9832,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5Sc5nc6ccccc6s5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9833,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6cc7ccccc7cc6c5Sc5ccccc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9834,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5SC5OC(CO)C(O)C(O)C5O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9835,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5SC5OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C5OC(C)=O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9836,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc6ccccc6c5SC5OC(CO)C(O)C(O)C5NC(C)=O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
9884,CC(NP(=O)(Oc1cccc2ccccc12)OC1OC(CO)C(O)C1(F)F)C(=O)OC1CCCCC1,
9885,CC(NP(=O)(Oc1ccccc1)OC1OC(CO)C(O)C1(F)F)C(=O)OCC(C)(C)C,
9886,COC(=O)C(C)NP(=O)(Oc1ccccc1)OC1OC(CO)C(O)C1(F)F,
9887,CC(NP(=O)(Oc1ccccc1)OC1OC(CO)C(O)C1(F)F)C(=O)OC1CCCCC1,
9888,COC(=O)C(NP(=O)(Oc1ccccc1)OC1OC(CO)C(O)C1(F)F)C(C)C,
9889,COC(=O)C(NP(=O)(Oc1cccc2ccccc12)OC1OC(CO)C(O)C1(F)F)C(C)C,
9890,CC(NP(=O)(Oc1cccc2ccccc12)OC1OC(CO)C(O)C1(F)F)C(=O)OCC(C)(C)C,
9891,COC(=O)C(C)NP(=O)(Oc1cccc2ccccc12)OC1OC(CO)C(O)C1(F)F,
10023,COC(=O)C(C)NP(=O)(OCC1(CO)CC1=Cn1cnc2c(N)ncnc21)Oc1ccccc1,
10095,CCC(C)C(NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)NC(C(=O)O)C(C)CC)C(=O)O,
10114,COc1nc(N)nc2c1ncn2CCC(COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1)COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1,
10115,CCOC(=O)C(Cc1ccccc1)NP(=O)(O)COCCn1cnc(N)nc1=O,
10119,CC(NP(=O)(OCC(CCn1cnc2c(=O)[nH]c(N)nc21)COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,
10120,CCCOC(=O)C(C)NP(=O)(OCC(CCn1cnc2c(OC)nc(N)nc21)COP(=O)(NC(C)C(=O)OCCC)Oc1cccc2ccccc12)Oc1cccc2ccccc12,
10123,CCCCCOC(=O)CC(NP(=O)(COC(CF)Cn1cc(C)c(=O)[nH]c1=O)Oc1ccccc1)C(=O)OCCCCC,
10125,CC(NP(=O)(OCC(COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)SCn1cnc2c(=O)[nH]c(N=CN(C)C)nc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,
10126,CCCCCOC(=O)CC(NP(=O)(COC(CF)Cn1ccc(N)nc1=O)Oc1ccccc1)C(=O)OCCCCC,
10127,CCOC(=O)C(Cc1ccccc1)NP(=O)(COCCn1cnc(N)nc1=O)NC(Cc1ccccc1)C(=O)OCC,
10129,COc1nc(N)nc2c1ncn2CCC(CO)COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12,
10134,CC(NP(=O)(OCC(CCn1cnc2c(=O)[nH]c(N)nc21)COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1)Oc1ccccc1)C(=O)OCc1ccccc1,
10138,CC(NP(=O)(OCC(CCn1cnc2c(Cl)nc(N)nc21)COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1)Oc1ccccc1)C(=O)OCc1ccccc1,
10140,CC(NP(=O)(OCC(CCn1cnc2c(=O)[nH]c(N=CN(C)C)nc21)COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1)Oc1ccccc1)C(=O)OCc1ccccc1,
10141,COC(=O)C(C)NP(=O)(OCC(CO)CCn1cnc2c(OC)nc(N)nc21)Oc1cccc2ccccc12,
10143,CC(NP(=O)(OCC(CO)CCn1cnc2c(=O)[nH]c(N)nc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,
10144,CC(=CCP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1)Cn1ccc(=O)[nH]c1=O,
10145,CC(=CCP(=O)(NC(C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1ccc(=O)[nH]c1=O,
10146,CC(=CCP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,
10147,CC(=CCP(=O)(NC(C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,
10148,CC(=CCP(=O)(NC(C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,
10149,CC(=CCP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1ccccc1)Cn1cc(C)c(=O)[nH]c1=O,
10150,CC(=CCP(=O)(NC(C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,
10151,CC(=CCP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,
10152,CC(=CCP(=O)(NC(C)C(=O)OC(C)C)Oc1ccccc1)Cn1cc(C)c(=O)[nH]c1=O,
10153,CC(=CCP(=O)(NC(C)C(=O)OC(C)C)Oc1ccccc1)Cn1ccc(=O)[nH]c1=O,
10154,CC(=CCP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,
10155,CC(=CCP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1ccc(=O)[nH]c1=O,
10157,CCOC(=O)CCC(NC(=O)c1ccccc1SCc1ccc2nc(OC)c(OC)nc2c1)C(=O)OCC,
10160,CCOC(=O)CCC(NC(=O)c1ccc(SCc2ccc3nc(OC)c(OC)nc3c2)nc1)C(=O)OCC,
10167,CC(NP(=O)(CC=CCn1cc(F)c(=O)[nH]c1=O)Oc1ccccc1)C(=O)OCc1ccccc1,
10174,CC(C)OC(=O)C(C)NP(=O)(COC1CC(n2cnc3c(=O)[nH]c(N)nc32)CC1O)NC(C)C(=O)OC(C)C,
10176,CC(C)OC(=O)C(C)NP(=O)(COC1CC(O)C(n2cnc3c(=O)[nH]c(N)nc32)C1)NC(C)C(=O)OC(C)C,
10178,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc(CN6C(=O)C(SCC7OC8OC(C)(C)OC8C8OC(C)(C)OC78)=C(SCC7OC8OC(C)(C)OC8C8OC(C)(C)OC78)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
10182,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc(COc6ccccc6)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
10185,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc(COCC6OC7OC(C)(C)OC7C7OC(C)(C)OC67)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
10190,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc(COCCOCCOCCOCCN6C(=O)C(SCCOCCOCCOCCO)=C(SCCOCCOCCOCCO)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
10191,CCCCOCc1cn(CCOCCOCCOCCOCc2cn(C3C(=O)NC4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C5NC(=O)C(NC(O)C6NC(=O)C(NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3C(C(=O)O)NC5=O)nn2)nn1,
10196,CCCSC1=C(SCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)NC4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C5NC(=O)C(NC(O)C6NC(=O)C(NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3C(C(=O)O)NC5=O)nn2)C1=O,
10197,CCCCCCCCCCOCc1cn(C2C(=O)NC3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)C(OC4OC(CO)C(O)C(O)C4NC(C)=O)C4NC(=O)C(NC(O)C5NC(=O)C(NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2C(C(=O)O)NC4=O)nn1,
10204,CCCCCCCCCCCCOCc1cn(C2C(=O)NC3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)C(OC4OC(CO)C(O)C(O)C4NC(C)=O)C4NC(=O)C(NC(O)C5NC(=O)C(NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2C(C(=O)O)NC4=O)nn1,
10206,CCCCCCOCc1cn(C2C(=O)NC3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)C(OC4OC(CO)C(O)C(O)C4NC(C)=O)C4NC(=O)C(NC(O)C5NC(=O)C(NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2C(C(=O)O)NC4=O)nn1,
10208,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)C(=O)N(Cc2cn(C3C(=O)NC4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C5NC(=O)C(NC(O)C6NC(=O)C(NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3C(C(=O)O)NC5=O)nn2)C1=O,
10212,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)C(=O)N(C2C(=O)NC3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)C(OC4OC(CO)C(O)C(O)C4NC(C)=O)C4NC(=O)C(NC(O)C5NC(=O)C(NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2C(C(=O)O)NC4=O)C1=O,
10213,CC(=O)Nc1ccc(S(=O)(=O)NC2C(=O)NC3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)C(OC4OC(CO)C(O)C(O)C4NC(C)=O)C4NC(=O)C(NC(O)C5NC(=O)C(NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2C(C(=O)O)NC4=O)cc1,
10214,CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)CC3NC(=O)C(n5cc(COCCOCCOCCOCCN6C(=O)C(SCC7OC8OC(C)(C)OC8C8OC(C)(C)OC78)=C(SCC7OC8OC(C)(C)OC8C8OC(C)(C)OC78)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(O)NC3C(=O)NC2C(=O)NC(C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,
10216,CCCCCCOCc1cn(CCOCCOCCOCCOCc2cn(C3C(=O)NC4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C5NC(=O)C(NC(O)C6NC(=O)C(NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3C(C(=O)O)NC5=O)nn2)nn1,
10221,CCCSC1=C(SCCC)C(=O)N(Cc2cn(C3C(=O)NC4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C5NC(=O)C(NC(O)C6NC(=O)C(NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3C(C(=O)O)NC5=O)nn2)C1=O,
10254,COC(=O)C(C)NP(=O)(OCCOCn1cnc2c(=O)[nH]c(N)nc21)Oc1ccccc1,
10269,Nc1nc2c(ncn2COCCOP(=O)(NC(Cc2ccccc2)C(=O)OCc2ccccc2)Oc2ccccc2)c(=O)[nH]1,
10270,CC(C)OC(=O)C(C)NP(=O)(OCCOCn1cnc2c(=O)[nH]c(N)nc21)Oc1ccccc1,
10272,CC(NP(=O)(OCCOCn1cnc2c(=O)[nH]c(N)nc21)Oc1cccc2ccccc12)C(=O)OC(C)(C)C,
10275,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N=[N+]=[N-])c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
10356,NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2OS(=O)(=O)O)c1cc(Cl)c(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)O)NC3=O,1
10366,C=C1NC(=O)C2CSC(=N2)c2csc(n2)-c2ccc3c(n2)C(C)NC(=O)C2CCCN2C(=O)C(=CC)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)(NC(=O)C(=CC)NC(=O)C2CSC(=N2)C(CC(N)=O)NC3=O)SCC(C(=O)O)NC(=O)C2CSC(=N2)c2csc(n2)-c2csc1n2,
